Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
16/07/2016,MountGinini,1.7,9.7,2.6,NA,NA,N,15,SSE,SW,2,6,44,66,NA,NA,NA,NA,7.5,7.2,Yes,No
17/07/2016,MountGinini,2.4,9,0,NA,NA,WNW,28,NW,W,11,15,50,79,NA,NA,NA,NA,5.5,6.5,No,No
18/07/2016,MountGinini,1.7,8.5,0,NA,NA,W,61,WSW,W,28,26,31,98,NA,NA,NA,NA,6.6,5.4,No,Yes
19/07/2016,MountGinini,4.4,7.7,5.2,NA,NA,W,50,WSW,W,22,17,98,98,NA,NA,NA,NA,7,7.1,Yes,Yes
20/07/2016,MountGinini,2.8,7.7,3.6,NA,NA,W,35,ESE,N,6,6,76,96,NA,NA,NA,NA,5.5,5.7,Yes,No
21/07/2016,MountGinini,2.6,7.4,0,NA,NA,W,43,N,W,9,19,98,98,NA,NA,NA,NA,4.1,4.9,No,Yes
22/07/2016,MountGinini,4.1,8.6,6.4,NA,NA,NW,107,NW,WNW,37,41,98,98,NA,NA,NA,NA,7.4,8.5,Yes,Yes
23/07/2016,MountGinini,-3.7,-2.2,50.4,NA,NA,W,94,W,W,28,22,98,99,NA,NA,NA,NA,-2.9,-3.8,Yes,Yes
24/07/2016,MountGinini,-7,-2.5,2,NA,NA,WSW,50,W,W,13,17,98,99,NA,NA,NA,NA,-5.2,-3.7,Yes,Yes
25/07/2016,MountGinini,-5.3,-1.1,19.2,NA,NA,WNW,50,WSW,WNW,13,19,100,100,NA,NA,NA,NA,-2.5,-1.6,Yes,Yes
26/07/2016,MountGinini,-6.1,-1.8,23,NA,NA,WSW,59,W,W,20,20,99,100,NA,NA,NA,NA,-4.5,-3.1,Yes,Yes
27/07/2016,MountGinini,-4.6,-0.1,23.2,NA,NA,W,52,W,WSW,19,22,100,100,NA,NA,NA,NA,-1.8,-0.5,Yes,Yes
28/07/2016,MountGinini,-3.6,-0.3,1.4,NA,NA,SW,56,SW,SW,17,30,100,100,NA,NA,NA,NA,-1.3,-0.8,Yes,No
29/07/2016,MountGinini,-3.4,2,0,NA,NA,SW,52,SW,WSW,24,24,96,100,NA,NA,NA,NA,-2.6,0.4,No,No
30/07/2016,MountGinini,-2.6,4,0,NA,NA,SSW,39,NE,WNW,13,11,83,NA,NA,NA,NA,NA,2,3.4,No,No
31/07/2016,MountGinini,-0.9,3.3,0,NA,NA,WSW,67,W,WSW,28,20,98,100,NA,NA,NA,NA,1,2.6,No,No
01/07/2016,Ballarat,2.4,9.1,15.4,NA,NA,WSW,43,SW,W,13,20,99,96,1020.5,1021.9,8,8,6.5,8.8,Yes,Yes
02/07/2016,Ballarat,5.5,11.5,1.2,NA,NA,W,43,N,W,11,24,100,98,1026.5,1025.7,8,8,7.5,10.3,Yes,No
03/07/2016,Ballarat,6.9,11.5,0.4,NA,NA,NNW,46,N,NNW,20,26,100,95,1025,1021.9,8,8,8,10.7,No,No
04/07/2016,Ballarat,6.4,8.1,0,NA,NA,N,46,N,N,24,26,100,98,1016.9,1013,8,7,6.5,7.6,No,Yes
05/07/2016,Ballarat,5.5,8.4,1.4,NA,NA,S,48,S,S,15,22,100,100,1013.5,1012.5,7,8,6,7.5,Yes,Yes
06/07/2016,Ballarat,6,9.7,10.8,NA,NA,S,44,S,S,31,28,100,100,1018.6,1020,8,8,8.3,9.3,Yes,Yes
07/07/2016,Ballarat,7.4,9.5,3.4,NA,NA,S,37,SE,SE,22,22,100,99,1023.2,1021,8,8,8.1,9.2,Yes,Yes
08/07/2016,Ballarat,5.7,11.1,6,NA,NA,N,22,N,N,9,13,100,91,1021.6,1021.4,6,3,7.6,10.4,Yes,No
09/07/2016,Ballarat,0.2,11.8,0.2,NA,NA,WSW,50,E,W,6,6,100,66,1025.7,1023.2,8,NA,4,10.9,No,No
10/07/2016,Ballarat,4,9,0,NA,NA,NNE,78,NNE,N,30,48,100,100,1019.5,1012.2,8,8,7.7,7.9,No,Yes
11/07/2016,Ballarat,7,9.7,8.2,NA,NA,N,69,N,N,39,41,98,90,1002.6,1000.7,8,8,7.7,9.5,Yes,Yes
12/07/2016,Ballarat,6.7,7.9,3.6,NA,NA,NNW,91,NNW,W,56,35,86,98,995.8,999.5,8,8,7.3,1.7,Yes,Yes
13/07/2016,Ballarat,0.3,7,4,NA,NA,WNW,69,WSW,SW,28,20,98,95,1017.3,1022.6,8,8,2.1,5.2,Yes,No
14/07/2016,Ballarat,1.6,9.3,1,NA,NA,NW,43,N,WNW,17,30,98,78,1029.7,1028.6,8,8,4.1,8.7,No,No
15/07/2016,Ballarat,3.6,10,0.6,NA,NA,WNW,30,WNW,W,13,17,100,93,1032.7,1031.3,8,8,7,9.4,No,No
16/07/2016,Ballarat,-0.5,11.1,0,NA,NA,N,19,ENE,NW,4,7,100,67,1033.7,1030.7,NA,NA,4,10.7,No,No
17/07/2016,Ballarat,1.6,10.9,0.4,NA,NA,NNE,57,N,N,28,37,99,83,1029,1025.2,8,8,5,9.9,No,No
18/07/2016,Ballarat,4.9,13.3,0,NA,NA,NNE,54,N,N,35,31,100,98,1020.6,1018,7,7,7.2,12.9,No,No
19/07/2016,Ballarat,7.1,11.7,0,NA,NA,N,17,NA,SW,0,11,100,98,1022.8,1021.6,8,8,8.1,11.1,No,Yes
20/07/2016,Ballarat,6.6,13.7,2.4,NA,NA,S,24,SSE,SE,13,13,100,71,1023.2,1021.5,7,4,8.6,13.5,Yes,No
21/07/2016,Ballarat,3.4,13.8,1,NA,NA,NNE,61,N,NNE,22,26,98,99,1016.7,1012.9,8,8,9.1,11.2,No,Yes
22/07/2016,Ballarat,9,12.5,4.4,NA,NA,N,74,NNW,WNW,37,31,99,97,999.2,996.3,8,8,11.2,10.1,Yes,Yes
23/07/2016,Ballarat,3.3,7.2,10.8,NA,NA,WNW,61,WSW,W,20,31,96,96,1005.7,1009.3,8,5,3.9,6.2,Yes,Yes
24/07/2016,Ballarat,0,7.9,1.4,NA,NA,N,65,N,NNW,26,28,100,99,1010.6,1005.5,8,8,2.5,6.5,Yes,No
25/07/2016,Ballarat,2.5,10,1,NA,NA,NNW,78,WNW,N,20,44,99,98,1009.9,1004.7,8,8,6.2,8,No,Yes
26/07/2016,Ballarat,1,6.6,6.6,NA,NA,NNW,61,N,N,24,30,100,98,1013.1,1009.7,8,8,1.8,5.7,Yes,Yes
27/07/2016,Ballarat,1.8,7.9,2.2,NA,NA,SW,44,SW,W,22,30,99,97,1014.5,1019.1,8,8,6.1,6.5,Yes,No
28/07/2016,Ballarat,5.4,12.2,0.2,NA,NA,WNW,41,NW,WNW,19,20,98,78,1025.1,1023.8,8,8,7.4,10.8,No,No
29/07/2016,Ballarat,6,10.7,0,NA,NA,NNW,43,N,WNW,31,20,100,100,1022.5,1021,8,8,8.3,9.5,No,Yes
30/07/2016,Ballarat,7.6,9.2,4.2,NA,NA,N,57,N,N,31,37,100,99,1021.1,1016.3,8,8,8,8.8,Yes,Yes
31/07/2016,Ballarat,4.3,12.4,2.6,NA,NA,N,44,NNE,N,6,22,100,69,1017.4,1014.9,8,1,7.4,12.3,Yes,Yes
01/07/2016,Bendigo,6,12.3,9.4,NA,NA,WNW,41,SW,SW,13,19,84,63,1020.3,1022.2,8,8,9.2,11.3,Yes,No
02/07/2016,Bendigo,9.2,14.9,0,NA,NA,WNW,30,NW,W,6,15,94,64,1027,1025.8,8,7,10,13.8,No,No
03/07/2016,Bendigo,9.3,12.4,0.8,NA,NA,NW,33,WNW,NNW,6,17,97,75,1026.3,1023.1,8,8,9.7,12.2,No,No
04/07/2016,Bendigo,8.6,11.6,0.2,NA,NA,NNE,30,N,NNE,15,20,79,78,1018.4,1014.2,8,8,9.2,10.1,No,Yes
05/07/2016,Bendigo,6.8,12,1.6,NA,NA,SSW,33,NA,WSW,0,11,87,78,1012.5,1010.5,8,8,8.6,10.6,Yes,No
06/07/2016,Bendigo,8.4,14.4,0.4,NA,NA,SSE,54,SW,S,13,20,76,70,1016.2,1017.4,8,8,11.8,13.4,No,Yes
07/07/2016,Bendigo,9.4,12.2,15.2,NA,NA,SSE,33,SSE,ESE,13,13,95,81,1021.8,1019.9,8,8,9.4,12,Yes,Yes
08/07/2016,Bendigo,3.8,13.3,3.6,NA,NA,W,17,NA,W,0,7,98,71,1021.9,1021,8,NA,8.1,13.1,Yes,No
09/07/2016,Bendigo,0.6,15.2,0,NA,NA,SSE,15,NA,NA,0,0,98,47,1025.2,1022.9,NA,NA,5.8,14.9,No,No
10/07/2016,Bendigo,5.6,11.2,0.2,NA,NA,NNE,54,NE,NNE,15,22,99,95,1021,1015,8,8,8.3,9.3,No,Yes
11/07/2016,Bendigo,8.2,13.7,11.8,NA,NA,NNW,56,NNW,NNW,22,26,85,64,1005.4,1003.2,NA,8,10.3,13.2,Yes,No
12/07/2016,Bendigo,7.7,10.6,0,NA,NA,NW,74,NNW,WNW,30,28,74,78,1001.3,1001.8,8,8,9.2,7.1,No,Yes
13/07/2016,Bendigo,2.5,9.8,4.6,NA,NA,WNW,50,WNW,WSW,17,22,83,61,1019,1023.2,8,8,3.9,9.6,Yes,No
14/07/2016,Bendigo,-0.2,11.8,0.2,NA,NA,WNW,31,NNW,W,7,19,98,72,1031.2,1029.6,8,8,4.7,10.2,No,No
15/07/2016,Bendigo,3.9,11.4,0,NA,NA,W,17,NA,WNW,0,4,98,73,1033.5,1031.2,8,8,7.1,11.3,No,No
16/07/2016,Bendigo,-0.1,14,0.2,NA,NA,SSE,17,NA,NA,0,0,98,60,1033.6,1030.4,7,NA,5.6,13.2,No,No
17/07/2016,Bendigo,0,13.6,0.2,NA,NA,N,26,ESE,NNE,7,13,99,67,1029.8,1026.4,8,NA,4.4,13.3,No,No
18/07/2016,Bendigo,3.8,13.2,0,NA,NA,NNE,20,NNE,NNE,9,17,99,96,1022.7,1019.2,8,8,8.3,12.8,No,Yes
19/07/2016,Bendigo,8.3,17.3,2,NA,NA,S,15,NA,W,0,7,99,65,1022.4,1020.9,2,6,11.9,15.7,Yes,No
20/07/2016,Bendigo,8.2,15.5,0.2,NA,NA,SSE,28,SSE,SSE,17,13,76,67,1022.2,1020.4,6,8,10.7,14.8,No,No
21/07/2016,Bendigo,4.5,15.9,0,NA,NA,NNE,31,E,N,6,13,88,78,1017.5,1013.5,8,8,10.1,15.3,No,Yes
22/07/2016,Bendigo,10,14.5,14.6,NA,NA,NW,63,NW,NW,17,20,93,76,1001.1,997.5,7,8,13.3,14.3,Yes,Yes
23/07/2016,Bendigo,6.7,10.8,8.8,NA,NA,WNW,63,WSW,W,22,22,65,43,1006.7,1010,NA,2,7.5,10.6,Yes,No
24/07/2016,Bendigo,-0.7,10.9,0.2,NA,NA,NW,56,NA,N,0,20,98,65,1012.4,1006.9,8,6,2.5,10.7,No,Yes
25/07/2016,Bendigo,2.4,11.8,5.2,NA,NA,NNW,57,WNW,NNW,13,30,94,77,1011.4,1008.5,8,8,6.9,10.3,Yes,Yes
26/07/2016,Bendigo,2.4,10.3,4.6,NA,NA,NNW,48,NW,NNW,13,19,92,70,1015.3,1011.6,8,8,4.6,9.4,Yes,Yes
27/07/2016,Bendigo,4.4,11.3,2.4,NA,NA,SSW,43,WNW,SW,9,24,91,63,1014,1018.8,8,8,8.6,11.2,Yes,No
28/07/2016,Bendigo,2.2,11.9,0,NA,NA,W,33,NW,WNW,15,15,93,73,1025.9,1024.7,8,7,8.1,11.4,No,No
29/07/2016,Bendigo,8,11.2,0.4,NA,NA,NNW,37,NW,NW,19,13,90,95,1024.3,1021.9,7,8,8.8,10.5,No,Yes
30/07/2016,Bendigo,8.7,12.8,3.8,NA,NA,NNE,39,NNW,N,13,19,98,75,1022.7,1018.4,8,8,9.2,12.5,Yes,Yes
31/07/2016,Bendigo,9.1,15.4,1.2,NA,NA,NE,30,NA,NNE,0,17,88,68,1017.4,1015.2,7,1,11.3,14.8,Yes,Yes
01/07/2016,Sale,3.6,13.4,3.2,NA,NA,W,44,W,W,26,26,90,75,1016.7,1019.1,6,8,8.8,12,Yes,No
02/07/2016,Sale,5.9,16.3,0,NA,NA,WNW,54,W,W,17,31,79,59,1023.7,1022.4,7,1,11.6,15.1,No,No
03/07/2016,Sale,2.1,17.3,0,NA,NA,WNW,44,N,NW,6,30,80,52,1023.5,1020.2,6,6,8.6,15.6,No,No
04/07/2016,Sale,1.7,10.9,0,NA,NA,WNW,17,SSE,ENE,6,9,94,77,1018.9,1015.5,5,6,5.2,10.8,No,No
05/07/2016,Sale,5.2,12.9,0,NA,NA,WSW,26,WNW,NW,9,13,93,85,1012.3,1008.9,8,8,7,12,No,Yes
06/07/2016,Sale,7,12.4,27.8,NA,NA,S,54,S,S,35,30,93,95,1013.5,1015.8,8,8,12.4,11.2,Yes,Yes
07/07/2016,Sale,10.8,14.9,25.6,NA,NA,ESE,39,SSE,ESE,11,24,96,75,1023.2,1022.3,8,1,11.8,13.8,Yes,No
08/07/2016,Sale,6.6,14.2,0,NA,NA,E,17,WNW,E,7,9,98,78,1022.9,1021.2,5,6,8.7,12.5,No,No
09/07/2016,Sale,7.8,14.8,0,NA,NA,E,17,W,NNE,7,13,96,71,1025,1023.7,7,8,9.5,14.5,No,No
10/07/2016,Sale,4.4,12.3,0,NA,NA,ENE,28,NA,ESE,0,6,99,93,1022.7,1016,8,7,6.7,11.1,No,Yes
11/07/2016,Sale,6.4,17.3,1.6,NA,NA,NW,69,NNE,NW,19,41,81,39,1004.1,1000,3,NA,11.3,16.7,Yes,No
12/07/2016,Sale,7.8,14.8,0,NA,NA,NW,85,NNW,NW,26,37,60,51,998.5,996.5,1,7,13.4,11.9,No,Yes
13/07/2016,Sale,5,10.7,1.8,NA,NA,WNW,87,W,WNW,50,28,70,77,1011.6,1017.4,8,8,6,8.4,Yes,Yes
14/07/2016,Sale,5.2,13.7,2,NA,NA,WNW,74,WNW,WNW,30,52,60,52,1026,1024,NA,1,10.6,13,Yes,No
15/07/2016,Sale,7.6,14.1,0,NA,NA,WNW,52,W,W,19,31,76,62,1029.7,1029.5,7,7,10.8,13.4,No,No
16/07/2016,Sale,1.9,15.7,0,NA,NA,NW,20,NW,NNW,13,9,88,55,1033.8,1030.7,NA,NA,5.4,14.3,No,No
17/07/2016,Sale,-2.1,15.1,0,NA,NA,SW,15,WNW,ESE,9,7,98,68,1029.1,1024.1,7,NA,0.8,13.2,No,No
18/07/2016,Sale,0.7,20.5,0,NA,NA,WNW,52,WNW,WNW,6,35,81,57,1018.1,1015.8,3,8,7.6,19.1,No,No
19/07/2016,Sale,7.6,15.4,0,NA,NA,NA,NA,W,WSW,17,19,77,71,1020.1,1020.1,8,8,13.5,14.4,No,Yes
20/07/2016,Sale,9.5,15.9,1.2,NA,NA,NW,15,NNW,NNW,7,11,95,74,1023.4,1021.7,NA,8,11,14.2,Yes,No
21/07/2016,Sale,3.8,16.7,0.2,NA,NA,NE,19,WNW,SW,6,9,99,82,1017.5,1012.7,8,8,6.1,12.7,No,Yes
22/07/2016,Sale,6.1,16.8,3.6,NA,NA,W,76,E,WNW,13,35,92,52,996.4,992.8,8,2,12.7,16.6,Yes,Yes
23/07/2016,Sale,6.1,8.7,27.4,NA,NA,WNW,91,W,WNW,46,41,80,75,999.9,1004.8,8,2,7.8,7.8,Yes,Yes
24/07/2016,Sale,-0.2,12.8,5.2,NA,NA,WNW,50,NE,NW,6,28,92,53,1011.4,1007,NA,2,4.3,12.1,Yes,No
25/07/2016,Sale,1.2,14.6,0,NA,NA,W,78,NNW,NW,9,31,84,54,1007.3,1004.2,8,NA,7.7,13.5,No,Yes
26/07/2016,Sale,6.3,11.9,2.4,NA,NA,WNW,61,NW,WNW,22,28,57,49,1011.3,1009.2,NA,6,9.3,11.6,Yes,No
27/07/2016,Sale,3.2,13.2,0,NA,NA,W,59,WNW,W,17,37,74,64,1009.8,1014.7,8,8,10.1,11.3,No,No
28/07/2016,Sale,8.4,15.6,0,NA,NA,WNW,69,W,W,24,43,69,55,1021.5,1019.9,2,1,12,14.7,No,No
29/07/2016,Sale,9,16.1,0,NA,NA,W,65,WNW,W,15,41,67,59,1019.2,1016.8,8,1,12,15.7,No,No
30/07/2016,Sale,5.4,16.6,0.4,NA,NA,WNW,41,NNW,NW,9,24,92,59,1021.8,1016.3,5,1,9.4,15.5,No,No
31/07/2016,Sale,9.4,16.6,0,NA,NA,W,46,WNW,WSW,17,24,86,44,1015.6,1014.1,8,NA,11.6,16.1,No,No
01/07/2016,MelbourneAirport,5.7,13.1,3.6,2.4,3.1,SW,48,WSW,SW,22,20,86,61,1019.4,1021.2,8,7,9.6,12.2,Yes,No
02/07/2016,MelbourneAirport,9.1,15.1,0,1.2,3.7,WNW,39,NNW,W,15,28,76,55,1025.8,1024.7,6,7,11.6,14.3,No,No
03/07/2016,MelbourneAirport,8.6,16.2,0,1.4,7.1,N,52,N,NNW,20,26,78,59,1024.5,1021.3,2,4,11.6,14.8,No,No
04/07/2016,MelbourneAirport,9.3,11.6,0,3,0,NNE,43,NNE,NNE,9,20,75,68,1017.8,1014.3,7,7,10.1,11.2,No,Yes
05/07/2016,MelbourneAirport,6.8,11.9,2,1.8,0,S,39,SW,S,17,15,93,94,1013.2,1010.7,8,8,8.1,10.5,Yes,Yes
06/07/2016,MelbourneAirport,8,11.8,24,0.6,0,S,52,S,S,30,28,86,86,1017.4,1018.9,8,8,11.5,11.5,Yes,Yes
07/07/2016,MelbourneAirport,9.7,12.2,10.6,1,0,S,30,S,SE,13,17,96,85,1023.2,1020.9,8,8,9.8,12.1,Yes,No
08/07/2016,MelbourneAirport,7.3,15.5,0.6,0,4.3,NNW,33,NA,WSW,0,6,95,62,1021.4,1020.5,5,5,9.1,15.5,No,No
09/07/2016,MelbourneAirport,4.2,14.6,0,1.4,7.8,N,22,N,S,15,9,88,60,1025.3,1023.2,2,5,7.5,13.6,No,No
10/07/2016,MelbourneAirport,5.6,12.4,0,1.4,0,NNE,85,N,NNE,30,44,87,82,1020,1013.1,8,8,10.5,10.9,No,Yes
11/07/2016,MelbourneAirport,10.4,14.7,3,2.2,4.6,N,70,N,N,41,31,68,61,1002.3,1001.6,1,7,11.8,13.1,Yes,No
12/07/2016,MelbourneAirport,9.7,12.7,0,2.6,7.1,NW,83,NNW,NNW,41,26,58,59,997.3,998.9,5,5,10.9,9.8,No,No
13/07/2016,MelbourneAirport,3.1,10.8,0.8,3.2,8.4,W,78,W,W,31,35,71,53,1016,1021.3,1,5,5.6,10.4,No,No
14/07/2016,MelbourneAirport,4.1,12.7,0,3,4.5,W,50,N,WNW,28,22,69,56,1029.1,1028,3,7,7.8,11.8,No,No
15/07/2016,MelbourneAirport,6.4,12.9,0,0.8,0.1,W,31,NNW,WSW,13,17,66,69,1032.3,1030.7,7,7,10.4,12.5,No,No
16/07/2016,MelbourneAirport,4.1,14,0,1.2,8.1,N,19,NA,NE,0,9,72,51,1033.7,1030.5,5,1,9,13.5,No,No
17/07/2016,MelbourneAirport,2.1,15.1,0,1.8,8.1,N,72,N,NNE,39,31,81,52,1027.5,1024.5,1,3,9,14.9,No,No
18/07/2016,MelbourneAirport,9,18.7,0,4.6,5.1,N,69,N,NNW,43,24,74,72,1018.8,1017.1,7,6,12.8,15.1,No,No
19/07/2016,MelbourneAirport,10.9,15.2,0,1.8,0.2,N,22,NNW,S,13,7,85,71,1022.1,1021,7,8,12.5,14.3,No,No
20/07/2016,MelbourneAirport,7.9,15.1,1,0.2,6.3,S,19,NNW,SSW,7,9,83,63,1023.2,1021.3,7,4,10.6,14.9,No,Yes
21/07/2016,MelbourneAirport,5.6,17.5,2.6,2,4.5,N,80,N,N,28,26,88,69,1016.3,1011.8,7,2,11.9,16.5,Yes,Yes
22/07/2016,MelbourneAirport,11.8,17.3,8.4,1.4,1.8,N,83,NW,W,22,52,72,76,997.8,995.9,7,7,15.6,11.4,Yes,Yes
23/07/2016,MelbourneAirport,6,10.6,1.2,3.4,5.9,WNW,67,W,W,26,33,61,70,1005.1,1009.2,3,7,7.6,7.8,Yes,No
24/07/2016,MelbourneAirport,2.2,11.4,0.4,1.4,6.9,N,56,N,N,33,33,81,69,1010.6,1006.5,1,7,4.9,9.5,No,No
25/07/2016,MelbourneAirport,4.9,13.5,0,2.6,4.7,W,76,NNW,NNW,19,35,73,51,1009.3,1005.3,6,7,8.8,12.3,No,Yes
26/07/2016,MelbourneAirport,4.4,10.2,2.6,2.2,1,N,57,N,N,24,30,72,60,1013.4,1009.9,8,7,6.4,9.3,Yes,No
27/07/2016,MelbourneAirport,6.4,11.7,0.2,2,1.9,WSW,48,WSW,SW,20,31,95,53,1013.3,1017.9,7,6,8.9,10.6,No,No
28/07/2016,MelbourneAirport,4.8,15.3,0,2,1.9,WNW,44,N,NW,19,13,79,59,1024.4,1022.9,5,7,9,13.8,No,No
29/07/2016,MelbourneAirport,7.7,14.2,0,2.2,0.5,NW,48,N,NW,30,15,79,74,1021.7,1020,7,7,11.1,13.3,No,Yes
30/07/2016,MelbourneAirport,7.3,13.7,2.2,1.6,3,N,80,N,N,33,33,81,78,1020.9,1016.7,6,7,11.1,11.7,Yes,No
31/07/2016,MelbourneAirport,8.7,16.1,0.2,1.4,9.1,N,70,N,N,17,22,84,55,1017.2,1014.7,3,2,10.9,15.2,No,Yes
01/07/2016,Melbourne,7.3,14.1,6.4,2.4,3.1,WSW,28,SW,WSW,9,9,89,61,1019.1,1020.7,8,7,10.2,13.3,Yes,No
02/07/2016,Melbourne,9.9,16.5,0.2,1.2,3.7,NW,28,NNW,W,9,11,77,58,1025.3,1024.3,6,7,12.2,15.3,No,No
03/07/2016,Melbourne,10.9,16.7,0,1.4,7.1,N,41,N,NNW,11,17,76,57,1024.3,1020.7,2,4,12.3,16.4,No,No
04/07/2016,Melbourne,10.4,12.7,0,3,0,N,31,N,N,15,13,69,64,1017.7,1014.2,7,7,11.5,12.5,No,No
05/07/2016,Melbourne,8.2,12.8,0.6,1.8,0,SSE,28,SSW,S,6,13,87,91,1012.9,1010.4,8,8,10.1,11.5,No,Yes
06/07/2016,Melbourne,9.8,13,22.6,0.6,0,S,37,S,S,15,13,87,84,1017.1,1018.5,8,8,12.4,12.8,Yes,Yes
07/07/2016,Melbourne,10.5,13.7,3.8,1,0,SE,31,S,ESE,7,17,97,80,1023.1,1020.6,8,8,10.8,13.6,Yes,No
08/07/2016,Melbourne,9.7,15.3,0.8,0,4.3,NNW,20,NNE,S,7,4,90,65,1021.2,1020.3,5,5,10.5,15,No,No
09/07/2016,Melbourne,5.3,15.2,0.2,1.4,7.8,NE,13,NNE,NA,9,0,100,60,1025.5,1023.2,2,5,6.6,14.6,No,No
10/07/2016,Melbourne,6.5,14.2,0,1.4,0,N,59,E,N,2,17,97,80,1020.1,1013.7,8,8,8.3,12.3,No,Yes
11/07/2016,Melbourne,8.3,16,3.6,2.2,4.6,N,59,N,N,20,28,67,57,1002.6,1001,1,7,13.2,14.5,Yes,No
12/07/2016,Melbourne,10.7,13.7,0,2.6,7.1,NW,63,NNW,NNW,26,22,58,51,996.9,998.3,5,5,12.5,11.4,No,No
13/07/2016,Melbourne,4.5,12,0.4,3.2,8.4,NW,43,WNW,WNW,15,17,67,55,1015.6,1020.9,1,5,6.7,11.5,No,No
14/07/2016,Melbourne,6.6,14,1,3,4.5,NNW,43,N,NW,13,15,68,52,1028.8,1027.5,3,7,8.8,13,No,No
15/07/2016,Melbourne,8.8,14.1,0,0.8,0.1,NW,20,NW,NW,11,9,64,63,1031.9,1030.3,7,7,11.7,13.7,No,No
16/07/2016,Melbourne,7.8,13.7,0,1.2,8.1,SSW,17,NE,SW,6,7,70,57,1033.4,1030.4,5,1,10.5,13.4,No,No
17/07/2016,Melbourne,3.1,16.1,0,1.8,8.1,N,56,N,N,20,28,77,45,1028.1,1024.3,1,3,9.7,15.6,No,No
18/07/2016,Melbourne,9.6,17.7,0,4.6,5.1,N,52,N,NNW,26,19,75,68,1019.4,1016.9,7,6,13.2,16.4,No,No
19/07/2016,Melbourne,12.6,16,0,1.8,0.2,S,20,NA,S,0,2,79,68,1022.1,1020.6,7,8,13.8,15.1,No,Yes
20/07/2016,Melbourne,9.8,16.1,1.8,0.2,6.3,SSW,17,NNW,SSW,2,9,97,76,1023.1,1021.1,7,4,11.5,14.4,Yes,Yes
21/07/2016,Melbourne,6.9,18.1,1.8,2,4.5,N,50,NNE,N,6,20,100,65,1016.5,1011.4,7,2,9.3,18,Yes,Yes
22/07/2016,Melbourne,9.2,18.3,7.8,1.4,1.8,N,59,N,WNW,15,15,76,73,996.9,995.4,7,7,16.8,12.8,Yes,Yes
23/07/2016,Melbourne,7.5,11.6,2.8,3.4,5.9,WSW,44,WNW,WNW,11,15,59,65,1004.5,1008.6,3,7,8.9,9.5,Yes,No
24/07/2016,Melbourne,4.7,11.4,0.8,1.4,6.9,N,48,NNE,N,15,20,76,64,1010.8,1006.6,1,7,6.4,10.7,No,No
25/07/2016,Melbourne,6.3,14.3,0,2.6,4.7,NNW,59,N,NNW,13,26,72,51,1008.9,1004.7,6,7,9.5,13.3,No,Yes
26/07/2016,Melbourne,6.5,11,4.8,2.2,1,NNW,46,N,N,15,17,68,60,1013,1010,8,7,8,10.2,Yes,No
27/07/2016,Melbourne,7.5,12.9,0.4,2,1.9,N,37,SW,WSW,9,11,92,50,1012.9,1017.4,7,6,9.9,12.3,No,No
28/07/2016,Melbourne,6.9,15.2,0,2,1.9,NW,37,N,WNW,15,13,73,52,1023.7,1022.3,5,7,10.2,15.1,No,No
29/07/2016,Melbourne,10.2,15.3,0,2.2,0.5,NNW,31,N,WNW,15,11,76,67,1021.4,1019.3,7,7,11.8,15.2,No,Yes
30/07/2016,Melbourne,9.1,13.8,2.4,1.6,3,N,59,N,N,19,28,85,74,1021,1016.6,6,7,11.2,12.6,Yes,Yes
31/07/2016,Melbourne,10.3,17,2,1.4,9.1,NNW,52,N,NW,11,15,86,39,1016.8,1014.3,3,2,11.6,16.6,Yes,Yes
01/07/2016,Mildura,3.6,13.3,3.2,NA,2.8,SW,28,W,SW,13,13,93,64,1024.8,1025.2,2,8,5.9,13.1,Yes,No
02/07/2016,Mildura,5.9,15.5,0,2,1.5,WNW,28,WNW,W,11,17,90,66,1030,1028.4,7,6,10.5,14.9,No,No
03/07/2016,Mildura,6.8,16.1,0,1.7,NA,NNW,31,NNW,NNW,7,15,81,53,1028.2,1023.8,7,6,9.1,15.6,No,No
04/07/2016,Mildura,5.3,11.9,0,NA,0.6,N,24,NNE,NNE,13,19,90,73,1017.4,1012.4,7,8,7.2,11.4,No,Yes
05/07/2016,Mildura,7.2,14,2.2,1.8,2.5,SSW,30,SW,SSW,9,19,100,68,1012.4,1014.6,8,6,8,13.2,Yes,No
06/07/2016,Mildura,6,16.9,0.2,1.6,5.2,S,33,SW,S,15,19,93,58,1020.5,1019.9,1,4,8.4,15.8,No,No
07/07/2016,Mildura,5,13.2,0,1,4.4,SSW,20,SSW,S,11,7,99,78,1022.5,1020,2,8,6.8,12.9,No,No
08/07/2016,Mildura,6.8,16.5,0,NA,5.7,S,24,WSW,S,9,15,99,58,1022.2,1021.4,3,5,9.2,15.7,No,No
09/07/2016,Mildura,2.5,16.3,0.2,NA,6.5,NE,30,E,NE,7,13,99,53,1025.1,1022.1,3,6,6.6,15.3,No,Yes
10/07/2016,Mildura,6.6,12.2,1.8,NA,1,NE,61,NNE,NNE,20,33,97,91,1018.4,1010.2,8,8,9.4,10.7,Yes,Yes
